"family"	"genus"	"specificepithet"	"stateprovince"	"county"	"locality"	"uuid"	"count"
"nyctaginaceae"	"abronia"	"maritima"	"california"	"santa barbara"	"santa cruz island. fraser point."	"f75ac6d1-2878-4dfc-9995-fc7e22b723bf"	30
"fabaceae"	"acacia"	"dealbata"	"california"	"santa barbara"	"santa cruz island: south ranch, nw of valley anchorage"	"89d04d83-57db-4fc5-a7b3-e9dd94bec4d6"	1
"fabaceae"	"acacia"	"melanoxylon"	"california"	"santa barbara"	"found along ridge road west of field station on santa cruz island."	"10ce4d77-4460-4861-8559-b03897fca50f"	9
"fabaceae"	"acacia"	"melanoxylon"	"california"	"santa barbara"	"santa cruz island: canyon del puerto between stanton ranch headquarters and ocean"	"54cf4bd4-41b2-46c8-91fd-37b4ee85077e"	9
"fabaceae"	"acacia"	"melanoxylon"	"california"	"santa barbara"	"california channel islands santa cruz island. on road between ironwood grove and u. c. research station. 2 miles from station."	"9b657561-600e-438a-a94d-39c3e4a0a6d3"	9
"fabaceae"	"acacia"	"melanoxylon"	"california"	"santa barbara"	"santa cruz island. 0.5 mi wsw of laboratory, central valley"	"b1459d0a-1820-4187-8faf-3cf6a4775a27"	9
"fabaceae"	"acacia"	"melanoxylon"	"california"	"santa barbara"	"santa cruz island. in canyon del puerto between stanton ranch headquarters and ocean."	"c59a938c-9c17-4b5b-8797-88af9fba1a31"	9
"fabaceae"	"acacia"	"melanoxylon"	"california"	"santa barbara"	"channel islands santa cruz island, in canyon del puerto between stanton ranch headquarters and ocean"	"d4878666-565d-406b-a8a2-68532b80f863"	9
"fabaceae"	"acacia"	"melanoxylon"	"california"	"santa barbara"	"ridge rd sw of central valley, santa cruz island"	"e9894765-36a3-482d-be8b-fd8473883d1b"	9
"fabaceae"	"acacia"	"melanoxylon"	"california"	"santa barbara"	"along ridge road west of field station on santa cruz island"	"eb369dee-63d9-464b-af99-856c5acaee89"	9
"fabaceae"	"acacia"	"melanoxylon"	"california"	"santa barbara"	"in canyon del puerto between stanton ranch headquarters and ocean."	"f78663ea-f105-49bf-89df-24ea8864dc43"	9
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island. group of 15 dead, fallen maple trees, stream bed about 300 ft. below navy road in the upper part of the western-most tributary of water canyon, about 1 mile east of prisoners&iacute; harbor."	"143529d6-e84e-4e13-8e91-355b60977b47"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island. maple gully, ca. 1 mi ese of prisoner&iacute;s harbor"	"25f772ee-17b2-488f-bfb6-fdcc9a251ef4"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island: just above ca. 70 ft falls, in drainage ca. 0.5 mi n of baby\'s cove"	"27f0cf3d-cf39-4d0e-8fa7-b4b1d2500e90"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island: cyn leading to ladys harbor"	"3753dc21-fe6f-4a15-a830-afe2bc5f1d70"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"ca. 3/4 mi. s.e. prisoners\' harbor (upper w. fork of water canyon); santa cruz isl., water canyon"	"40eec514-0790-4ea5-a838-eb6292a92b4f"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island: baby\'s cyn"	"41cdbc9c-b882-4e46-a56f-1337c17a4305"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island. head of canyon back of baby&iacute;s cove, n. side of the island."	"47f3fa70-c05d-4f13-929b-b44c50ac204d"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island: extreme e fork of water cyn, 0.5 mi directly w of mt pleasant bench mark"	"50d138d2-5d96-4a02-b919-08e6b1da8a19"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"mouth of dick\'s canyon santa cruz island, mouth of dick\'s canyon"	"589ebd30-7436-4d85-8928-3101b60d1323"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island. lady\'s harbor"	"6198b37e-be2a-4b16-bed9-9147c8c49e16"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island. lady\'s harbor."	"68dff0fa-f350-4325-8d10-1a2dc1b55bc6"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa barbara islands: santa cruz island; cix canon"	"6cec0ec7-3c6c-4da7-a3f5-465669faf7c9"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island, upper w fork of water cyn, about 3/4 mi se of prisoner\'s harbor"	"6fd7c521-3337-4897-ae1f-27bcdaa13e01"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"california islands; santa cruz island. mouth of dick\'s canyon."	"709478e5-e284-47bf-9d06-1a1c9b43137e"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island: upper w fork of water cyn, ca. 0.75 mi se of prisoners harbor"	"732b9d89-81be-4ff3-abb2-4e367ecbfa80"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island. mouth of dick&iacute;s canyon."	"749e367e-98a1-4808-b8fb-37c717b2b5a9"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island: 0.5 km e of east pine forest; 1.1 km se of chinese harbor"	"8473cfc8-1d3b-4092-a3c3-497b25bf5b28"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island. n side of island, in upper e fork of diablo canyon."	"88182a92-b28c-4f75-a7b9-e9501d137318"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island. n side of island, in upper e fork of diablo canyon."	"8a918605-13c4-4a83-9ceb-c48f263522d6"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island: mouth of dick\'s cyn"	"b10e3b09-966c-4a24-bc43-ee5799b04673"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island. head of canyon back of baby&iacute;s cove, n. side of the island."	"c05dbd12-6218-41d5-b2f9-91ea09904cb8"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island. upper west fork of water canyon, about 3/4 mile southeast of prisoner&iacute;s harbor."	"c27d3f46-a191-4762-b95e-13b5b5bec73a"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"ca 1 mi ese prisoner\'s harbor; santa cruz island, maple gully"	"ca3afff8-26bf-4443-9962-85de29ce4eb2"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island: ca. 1.5 mi from beach, upper part of baby\'s cyn"	"d55f01da-a41a-48b3-9a55-8c8d3e449a8a"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island: alluvium near mouth of cyn, dick\'s harbor"	"dd3d8b7f-37e4-4432-821a-0e6e1e17bd50"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island: upper baby\'s cyn"	"ddf2f36e-0417-4b28-83c4-7586ce66eb4d"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island: upper e fork of wall cyn, roughly 0.4 mi sw of campo del norte"	"e59716ee-bc14-43f4-89de-98c031e4350b"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island: ca. 300 ft below navy rd in upper part of the westernmost tributary of water cyn, ca. 1 mi e of prisoners harbor"	"ece397af-7543-40f2-8fe7-9bf779a4eb5d"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island. north side of island, in upper east fork of diablo canyon, canyon bottom at confluence of several forks of creek"	"ef37a5cc-f022-493f-905f-3301c524e2a8"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"channel islands santa cruz island, n side of island, in upper e fork of diablo cyn."	"efabf9e5-dd50-4cbe-94e2-6bb7db5a7bcf"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island. dix canyon"	"f0094909-a2aa-41a2-961e-dfec9b2dbcb1"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island: upper water cyn"	"fbda93cd-f0eb-4491-97fb-6e641f3139c6"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"dix canyon santa barbara islands, santa cruz island (santa cruz island)"	"ff55d794-54b0-45fd-96fc-20c7bf4279a7"	34
"sapindaceae"	"acer"	"macrophyllum"	"california"	"santa barbara"	"santa cruz island: upper e fork of diablo cyn, at confluence of several forks of crk"	"ffa3a248-2ca3-49a9-91b0-3fddb4aca365"	34
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island near west end."	"044e04e9-c97c-425f-a44d-7f039e42b741"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"vicinity pelican bay; santa cruz island"	"0c424a39-9833-4db6-89ff-da14df7cf32a"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island: valley rd, 0.3 mi e of buena vista"	"10f7ac0a-aeec-42ea-abda-24cb4ca957b4"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island: canada islay, s of central valley, ca. 1 mi w of stanton ranch"	"16b4dca2-0629-4af5-ac36-b2fb9a414883"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island, about 1 mi s of christy ranch"	"18219aa9-c0e0-4a22-a25a-c9d5375af3c3"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island: south ridge rd, at ridge on e side of alberts anchorage, ca. 0.2 mi w of intersection with rd to central valley"	"1bdad977-0b85-402e-84dc-ccc98b14ad0e"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island: coches prietos rd, ca. 1 mi inland from beach"	"22e6cf16-5a09-48d3-b49d-9d16e40f8b4c"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island: lower embudo, ca. 6 mi w of top of portezuela grade"	"26e639ed-40a0-40d9-bbf1-831bb8db87ab"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"6.7 mi e (in chaparral on main ridge) stanton ranch; channel islands"	"318c4414-2ccd-4d27-b3b7-f3859628a649"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island, pelican bay"	"3e295a85-2154-48d0-b3db-6277e5783200"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island: top of ridge between coches prietos cyn and alberts anchorage"	"3e67bf4f-4171-4804-af52-f8e09ca831d9"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island: between christi ranch and canada de los sauces"	"3e8d8f45-4ee4-4ea5-868c-8c23862abf8e"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island: coastal bluff just e of mouth of eagle cyn"	"3ed92c4b-d772-4e86-84f2-bad5100bd956"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island, on ridge above chinese harbor"	"4098464e-982e-43dd-b3f6-f77c93a80aa7"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island: sauces cyn, ca. 0.5 mi from mouth of cyn, near fossil logs"	"40e302d0-6205-4575-ae65-4b425abce991"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"pelican bay; santa barbara island, santa cruz island"	"43474b1b-8e62-4269-8b22-293169e49a89"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island: s of china harbor [chinese harbor], n of navy compound"	"4534a68e-19c7-4bf5-82c0-dc47bac27296"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island, top of ridge between coches prietos canyon and alberts anchorage"	"4dc7da87-404d-44a2-8cd0-e86cebf26832"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"vicinity pelican bay; santa cruz island"	"52fc2727-5f3e-40ea-abe0-71a79252363b"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island, east end mountain"	"534e38b0-0fe5-4495-88b0-9c2012febe9b"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island: 0.5 mi e of prisoners harbor"	"5911b3d4-0b80-4f83-a7ca-fc91daf9e3a0"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island, vicinity of pelican bay"	"645f7e46-13c4-4393-ba9e-e8eb22d95007"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"between christi ranch and canada de los sauces; santa cruz island"	"64a15bcf-5f6a-4be0-baf8-e99275fe276d"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island, vicinity of pelican bay"	"703c41f7-06ec-4caf-a41d-f20eec77c5c5"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island: south ridge rd, s of stanton ranch"	"76786580-cc7f-4c07-9ae9-7adc9541c3f7"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"canada islay, south of central valley, about 1 mile west of stanton ranch; santa cruz island"	"78906ecc-58d7-4e81-8ee4-0b9a50e540dc"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island: lower embudo, ca. 6 mi w of top of portezuela grade"	"7e702789-40e3-4ba1-b04f-52990b88bf34"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island: lower embudo, ca. 6 mi w of top of portezuela grade"	"8311fb65-49f0-457a-bcd2-4f0b2c0cec9d"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island: head of w-most cyn emptying into china harbor [chinese harbor], e of mt pleasant"	"8fbfff23-e61b-43e0-a905-2ce53259f753"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island: first cyn n of canada de los sauces"	"921e12ec-fe10-47fd-952d-2648dbb16b10"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island. valle del medio."	"936c5178-df7b-4359-883c-959cba5f55fd"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island, vicinity of pelican bay"	"9fee9d14-7210-4854-b3df-10837308e9ee"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island: southwest of christy ranch and east of christy beach, in a small canyon just south of the main canyon where christy ranch is located"	"a468b486-9db0-4318-a6f6-70d4a0f9f125"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"island of santa cruz"	"a630ea7a-3d3b-4100-9d6e-0b3cab1bf586"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island. pelican bay."	"ab30574e-eac4-492c-972b-a8a57277b226"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island: 6.7 mi e of stanton ranch"	"abe825ac-9357-4aec-ac90-121da69ee576"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island. top of ridge between coches prietos canyon and alberts anchorage."	"ac07abf0-9b35-43cf-aeec-4373953558b1"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"between embudo and campo raton, just south of central valley road, about 3 miles east of christi ranch; santa cruz island"	"ae276c22-1769-4728-a7fb-fc381d136bbc"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island. prisoners harbor on bluff just e of lagoon"	"bd181e89-ac0e-41c4-ae99-ab48acbe4097"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island: between embudo and campo raton, just s of central valley rd, ca. 3 mi e of christi ranch"	"c26cb3b6-65cd-47e6-8efb-35d432cb5dd7"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island: upper portion of closed-cone pines, s of lower sauces cyn"	"df62adc1-3074-4c98-8fae-6cbcf3c70aef"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island: pelican bay"	"e4f5a603-c70d-41ef-b829-5032d63b1e84"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island: above w end of pozo beach, ca. 0.2 mi e of near pt"	"e686fd7c-7186-46b9-9d4c-4ffdcc7a4def"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island"	"eb0e98e9-1508-427b-bd4b-8e4339abcdb7"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island: potato harbor"	"f00e3c64-2fc8-44f9-b5f6-ad7059237111"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"california channel islands santa cruz island. north shore, pelican bay trail."	"f1502405-4716-4583-a7b3-17177fc56740"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island: ridge rd in canada cebada, e of christi ranch and ca. 4 mi w of head of laguna cyn"	"f1c860eb-a30a-4608-9a49-b4b0f8d87e9b"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"first canyon north of canada de los sauces; santa cruz island"	"f9d73aa5-aad3-4d62-a7b8-51e8ea35acf6"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island, valle del medio"	"fc584030-6418-4cec-a6a3-bc7b284f2d41"	50
"asteraceae"	"achillea"	"millefolium"	"california"	"santa barbara"	"santa cruz island, vicinity of pelican bay"	"fd485315-edcc-4e8d-a16c-bb8ef4674442"	50
"asteraceae"	"achyrachaena"	"mollis"	"california"	"santa barbara"	"santa cruz island: valle de medio"	"01f5c69f-386c-4891-930a-baa9ac79492f"	22
"asteraceae"	"achyrachaena"	"mollis"	"california"	"santa barbara"	"santa cruz island. grassy slope just w of labratory in central valley."	"1f3895df-ee05-4d02-8ec7-760ee9d4a7cf"	22
"asteraceae"	"achyrachaena"	"mollis"	"california"	"santa barbara"	"santa cruz island: canada de la portezuela, just w of reparo viejo"	"204f2035-f2bc-4728-90cd-3bfb9c1a1f1a"	22
"asteraceae"	"achyrachaena"	"mollis"	"california"	"santa barbara"	"santa cruz island: above airstrip near christi ranch"	"315fc873-c99b-4c6e-9358-e1a87e116697"	22
"asteraceae"	"achyrachaena"	"mollis"	"california"	"santa barbara"	"santa cruz island. main ranch"	"3aa3f5bd-15cc-46d9-8e37-db1ef24aa876"	22
"asteraceae"	"achyrachaena"	"mollis"	"california"	"santa barbara"	"santa cruz island: valle de medio"	"3dc8a929-daa2-44ac-adc5-1e6dcba947eb"	22
"asteraceae"	"achyrachaena"	"mollis"	"california"	"santa barbara"	"ridge rd. near coches prietas gate, santa cruz island"	"47d2f539-8337-477c-9673-3ae0bd934072"	22
"asteraceae"	"achyrachaena"	"mollis"	"california"	"santa barbara"	"channel islands santa cruz island, around the university of california research station or in nearby canyons to the south and west"	"50039dcc-539b-4d32-be4d-3189af573bdc"	22
"asteraceae"	"achyrachaena"	"mollis"	"california"	"santa barbara"	"santa cruz island: rd to fraser pt, ca. 0.6 mi n of christi ranch, just n of corrals"	"50eec41d-40df-4b29-a7e6-18daa4c945a1"	22
"asteraceae"	"achyrachaena"	"mollis"	"california"	"santa barbara"	"santa cruz island: willows cyn watershed, at nw end of las torres ridge, along san justiniano rd ca. 1.2 mi w of intersection with coches prietos rd"	"579f8b8c-fdf8-41c9-9275-758a861e3fad"	22
"asteraceae"	"achyrachaena"	"mollis"	"california"	"santa barbara"	"santa cruz island: near main ranch"	"7267482b-8f14-4a72-ac21-fa1b476cc053"	22
"asteraceae"	"achyrachaena"	"mollis"	"california"	"santa barbara"	"santa cruz island. central valley, valley road in canada de la portezuela, w of raparo viejo."	"7777526c-08b4-4ef3-961d-c3f7fbe10031"	22
"asteraceae"	"achyrachaena"	"mollis"	"california"	"santa barbara"	"santa cruz island: rd to navy compound, e of eagle cyn and ca. 1 mi e of prisoners harbor pier"	"85ee18b6-afff-4c96-ac8f-6d73b6d12b9d"	22
"asteraceae"	"achyrachaena"	"mollis"	"california"	"santa barbara"	"santa cruz island: navy rd, on n flanks of pk 1450 just se of mt pleasant"	"8b335126-0597-42a0-a0bf-62d538fbb3f4"	22
"asteraceae"	"achyrachaena"	"mollis"	"california"	"santa barbara"	"santa cruz island. central valley."	"a0f24c78-ba9e-4069-8967-454bef5d8654"	22
"asteraceae"	"achyrachaena"	"mollis"	"california"	"santa barbara"	"santa cruz island: south ridge rd just e of rd to coches prietos anchorage"	"a72ba92b-716a-4548-863c-3e1e8b038c6f"	22
"asteraceae"	"achyrachaena"	"mollis"	"california"	"santa barbara"	"santa cruz island: s side of valley rd in canada de la portezuela, just w of reparo viejo cyn"	"a99c5ca0-ed85-4f3a-b05b-1339da1e6ef7"	22
"asteraceae"	"achyrachaena"	"mollis"	"california"	"santa barbara"	"just w of the laboratory central valley (of santa cruz island); santa cruz island"	"bf2a9806-34af-4fbb-b21b-1de270689404"	22
"asteraceae"	"achyrachaena"	"mollis"	"california"	"santa barbara"	"santa cruz island: e of rd to lagunitas secas, ca. 0.2 mi n of valley rd"	"d0979fec-5787-4d68-8e6f-6f806f038812"	22
"asteraceae"	"achyrachaena"	"mollis"	"california"	"santa barbara"	"santa cruz island: canada portezuela grade, w of reparo viejo overlook"	"d9ff38a2-f1de-4064-8661-441f8198f0fe"	22
"asteraceae"	"achyrachaena"	"mollis"	"california"	"santa barbara"	"santa cruz island: rd to pozo anchorage, 0.4 mi from jct with sauces cyn rd, on n side of ridge just s of canada de los sauces"	"db9846d7-e814-41f4-bdfe-7395fa4beac5"	22
"asteraceae"	"achyrachaena"	"mollis"	"california"	"santa barbara"	"island of santa cruz; coast of california"	"ee550ba1-cba8-41b8-b41b-a38fb350ca96"	22
"asteraceae"	"acourtia"	"microcephala"	"california"	"santa barbara"	"santa cruz island, roadside about 0.75 mi. inland from coches prietos"	"0a2f22b6-42ea-43a2-8209-5e7c7d664301"	43
"asteraceae"	"acourtia"	"microcephala"	"california"	"santa barbara"	"santa cruz island: interior of santa cruz island"	"0bc248c1-9e66-48e9-9b1c-11da3907c72a"	43
