"family"	"genus"	"specificepithet"	"stateprovince"	"county"	"locality"	"uuid"	"count"
"nyctaginaceae"	"abronia"	"maritima"	"california"	"ventura"	"san nicolas island, south coast near east end of island."	"86182580-1b46-4c8e-b4f2-055408466828"	35
"nyctaginaceae"	"abronia"	"maritima"	"california"	"ventura"	"san nicolas island. seal beach, north-west end of island."	"90868746-5f46-4937-87da-cfbb08633fad"	35
"nyctaginaceae"	"abronia"	"maritima"	"california"	"ventura"	"san nicolas island."	"921e1c9c-7c30-4905-aae3-aa2aa2824d78"	35
"nyctaginaceae"	"abronia"	"maritima"	"california"	"ventura"	"near e end san nicolas id (along s coast)"	"a56a6f90-f07a-4862-bcb0-e7ae8be67eac"	35
"nyctaginaceae"	"abronia"	"maritima"	"california"	"ventura"	"near mouth of celery canyon; san nicolas island"	"a9d71cd1-c8ed-405d-b12b-fe1e10640a0c"	35
"nyctaginaceae"	"abronia"	"maritima"	"california"	"ventura"	"san nicolas island: corral harbor"	"aff8c030-5ba2-4766-9b6c-26d80d865421"	35
"nyctaginaceae"	"abronia"	"maritima"	"california"	"ventura"	"san nicolas island; ranch landing."	"c8bb6986-f88c-4eb4-bd39-e07453699c5b"	35
"nyctaginaceae"	"abronia"	"maritima"	"california"	"ventura"	"san nicolas island. ca. 0.4 mile w of base of sandspit, e of rock jetty"	"cea2702b-2be4-4d1d-b847-6b7ec1a2470b"	35
"nyctaginaceae"	"abronia"	"maritima"	"california"	"ventura"	"san nicolas island: just above ocean, seal beach"	"d09aabf1-8283-4d7e-8972-85b557023aa2"	35
"nyctaginaceae"	"abronia"	"maritima"	"california"	"ventura"	"channel islands san nicolas island, dutch harbor"	"d1dd188a-2928-4408-9ae1-c2c4a7a1465d"	35
"nyctaginaceae"	"abronia"	"maritima"	"california"	"ventura"	"san nicolas island: above seal beach, 1 mi s of vizcaino pt"	"d2b2f0c7-57a2-49ba-833c-7066acc900e6"	35
"nyctaginaceae"	"abronia"	"maritima"	"california"	"ventura"	"just inland from w. end tender beach (n.w. end of san nicolas isl.); san nicolas isl."	"e46ee85c-7f97-471d-b8ba-511d017e176b"	35
"nyctaginaceae"	"abronia"	"maritima"	"california"	"ventura"	"san nicolas island: \"bluffs, dunes, and beaches from road to clayey-sandy bluffs and dunes\""	"fe14e1f0-2eb8-4717-98d7-5851083f7133"	35
"nyctaginaceae"	"abronia"	"maritima"	"california"	"ventura"	"san nicolas island. dutch harbor"	"fe482f77-caaf-412e-99b4-27aa0b58dfc5"	35
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island. s side of island, at base of theodolite road."	"0333e417-f739-43fb-8126-6a05efaa9ba5"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island: summit of island"	"05798682-e256-4f6b-a92a-d1c4757adbba"	47
"asteraceae"	"achillea"	"millefolium"	NA	NA	"san nicolas island. old marine terrace above jehemy beach"	"08584fda-ed97-48be-be65-1bdd3e26bb6d"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island: s escarpment above daytona beach, in small e fork of first large canyon w of cat house at barge landing. s-facing swale."	"0a8a6184-5b98-428a-b359-cf48bdde8642"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island: s escarpment, w of jackson pk, s of bldg 112, in upper e fork of twin rivers drainage"	"0d9bff95-4c30-4728-b96c-59346bcf910a"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island: se end of island between dutch harbor and daytona beach, in upper e fork of desert fan canyon"	"0f7d3b20-cb28-43f2-ada0-f8c22cd21d90"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island; vernal pool at top of bluff northwest of sand spit."	"1517d9d6-a7f9-4e96-b662-e5b4043c8eb1"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"sw coast of san nicolas id san nicolas id."	"1dd32554-8ec3-439a-b14c-43af83fd91a3"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island: s side of island, just sw of sandspit"	"32732958-f861-44bf-ab90-a87014108b83"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island, on mesa west of fire station #3 at airfield"	"37a608f6-4e11-451b-807d-3cd95f6ac555"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"s. escarpment w. of jackson peak (san nicolas isl., s. of building #112, in upper e. fork of twin rivers drainage); san nicolas isl."	"3d98aee5-47fd-46c2-bf51-6f700939ada5"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island. vernal pool at top of bluff, nw of sand spit"	"44577923-93ed-4b16-b3c2-750a1c8ce71e"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island."	"48f7616e-71c6-402a-a056-3279cd373dbb"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island: between dutch harbor and daytona beach, in upper e fork of desert fan cyn"	"5553d887-7fef-4627-98dd-a915944b94d3"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island: san nicolas island"	"6a9f7d69-b3e0-482b-af91-f9373ab6d8be"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island: west jackson hwy"	"6ec9cde2-a5ab-40fc-b985-0298dbac7457"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island: base of theodolite rd"	"7e2e6905-5acc-4a59-b7ad-ac398a861076"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"se end of island in ravine near beach road, san nicolas island"	"7ff630ab-9d06-4f52-be97-52bf6f205887"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island: crossing escarpment, near rd, vicinity of dutch harbor"	"822e3424-8cea-424c-bfcd-061463183924"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island. s escarpment, w of jackson peak, in upper e fork of twin rivers drainage."	"8f6e002a-b2f9-4b8a-82a9-5fdff7967524"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island: s escarpment above daytona beach, in small e fork of first large cyn w of cat house at barge landing"	"a07d3dd4-42f7-474d-96fe-823726bfc4ec"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island."	"a3d9cb6a-8654-4537-8c48-ca39ca27a423"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island. se end of island, between dutch harbor and daytona beach, in upper e fork of desert fan canyon."	"a45e3525-c415-4f76-8491-c00ef79b9bda"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island: daytona beach"	"a5fc03b2-ce30-4f3c-af34-e766ddfde36e"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"alongside road e dutch harbor; san nicolas island"	"a762eea6-8029-4466-970f-cc3fffb9717a"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island: san nicolas island"	"a784e5cd-bdb6-48f1-8671-bf050e0423eb"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island. s side of island, just sw of sandpit."	"a7fba385-41f8-470a-a535-5806ffda3fa4"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island. bluffs, dunes, and beaches from road to clayey-sandy bluffs and dunes, elev. ca. 40 ft. above bluff to 15 ft. at dunes"	"b933a5ad-cb65-4642-becf-78d8736c14d2"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island: just s of w end of airfield runways"	"bce463c3-9c57-40cc-9d1c-851560d01195"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island. s escarpment above daytona beach, in small e fork of first large canyon w of cat house at barge landing."	"c003556c-05ce-4c95-99ef-82833b4c3176"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island."	"c00aa8cb-fa10-4030-869f-86caa4de275c"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island: just w of rock jetty"	"c4d3da87-e15e-4780-82f8-e5b3d8f7de8c"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island: s side of island, at base of theodolite road."	"c5125f81-85f1-4363-8ba5-31847c1753f6"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island. ne coast w of coast guard pier ne of airfield."	"cabc0c23-fb59-4e5a-b5e9-749443c7db5e"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island: mesa, behind (w of) fire stn 3 at airfield"	"d0db7254-248d-4ccc-9bcd-7553224ff8ab"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island: mesa top overlooking sand dune cyn"	"d5a2888b-dff3-4179-9bf8-4d768c4fe96e"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island: on mesa behind fire station #3 at airfield"	"d635d858-ed27-410c-bbdf-8b8d0d456ba4"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island: top of bluff nw of sand spit"	"e1305cf7-d25c-4485-97fe-e0f4ee12147d"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island: s escarpment, w of jackson peak, s of building #112, in upper e fork of twin rivers drainage."	"e20537d6-01a8-4d82-9ca9-a5f73ead1907"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island: se end of island near beach rd"	"e5d8ebff-1385-42b4-9285-55d486a1a6fc"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island; old marine terrace above jehemy beach."	"e7fd3c63-7970-48f8-84be-ce8983331cf1"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island: s escarpment above daytona beach in small e fork of 1st large canyon w of cat house at barge landing"	"ecad39f3-e762-4758-b4b7-7cd90d6bfbd2"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island"	"ed96f6a5-fd66-4936-bcff-600a2461807d"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island: just sw of sand spit"	"ef9fd6e7-b10d-438e-9e3e-e663777d6900"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"san nicolas island: san nicolas island"	"f0558c11-1fe2-48be-954d-9dcbcfa872df"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"on south side of jackson highway, 0.5 mile east of the golf ball, on the mesa top; san nicolas island"	"f70a4288-9309-472b-b85c-142c153d508c"	47
"asteraceae"	"achillea"	"millefolium"	"california"	"ventura"	"on south side of jackson highway, 0.5 mile east of the golf ball, on the mesa top; san nicolas island"	"fb600c17-87d1-48d6-90f9-c10ccb798109"	47
"pteridaceae"	"adiantum"	"jordanii"	"california"	"ventura"	"san nicolas island: ne escarpment sw of rock jetty, in w fork of jetty canyon"	"302e7c52-aa87-42f3-932b-19d04c93ebb6"	7
"pteridaceae"	"adiantum"	"jordanii"	"california"	"ventura"	"san nicolas island: second cyn w of l cyn at base of ne escarpment"	"520abf21-cf7d-4bf6-81fd-31cb0470764b"	7
"pteridaceae"	"adiantum"	"jordanii"	"california"	"ventura"	"san nicolas island: ne coastal flats, in second canyon w of \"l\" canyon, at base of ne escarpment"	"5970a451-3c38-45dc-bb40-1031759c76ff"	7
"pteridaceae"	"adiantum"	"jordanii"	"california"	"ventura"	"san nicolas island: ne escarpment sw of rock jetty, in w fork of jetty cyn"	"97448267-4c68-4bd9-9245-45af55692301"	7
"pteridaceae"	"adiantum"	"jordanii"	"california"	"ventura"	"san nicolas island: ne escarpment sw of rock jetty in w fork of jetty cyn"	"9e0744a3-152a-445e-ba65-c45564326f42"	7
"pteridaceae"	"adiantum"	"jordanii"	"california"	"ventura"	"san nicolas island: ne escarpment sw of rock jetty, in w fork of jetty canyon."	"e4285319-2b8b-473e-985b-a93458318992"	7
"pteridaceae"	"adiantum"	"jordanii"	"california"	"ventura"	"san nicolas island: ne escarpment sw of rock jetty, in w fork of jetty canyon"	"f27765c9-e42c-412f-8f39-669719abffeb"	7
"amaryllidaceae"	"amaryllis"	"belladonna"	"california"	"ventura"	"san nicolas island: mesa, at radar row, near se corner of bldg 169"	"28567422-fdec-486d-b115-cb49749c36a3"	1
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island: mesa, s of housing area"	"0142aeab-a2bc-4b5d-8265-eed19432e823"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island: small valley 50 yds ne of benchmark 616, overlooking tender beach"	"0d644e4d-80e8-41f8-b510-c7de75935b89"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island, north of north end of shannon road, approaching north end of island."	"17ce6ccc-2e9e-4ed1-b1d4-e8f2fc67f2d3"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island. ne coast w of coast guard pier ne of airfield."	"18ee6bdd-a545-4783-aa66-5176c5e158fe"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island: sand dune area, san nicolas island, w end"	"238b6ef9-19f8-42c2-891f-148fc71929bd"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island."	"29500ec1-6ac9-40d2-9ab1-689d18ddba70"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island: san nicolas island"	"295aa0f4-8359-4c4f-bf04-e62e30253f1f"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island. sandy slopes just above ocean, seal beach, north-west end of island."	"2c19a4cb-9b91-4f19-8112-8dd3410ff4ed"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicholas island"	"33d9e577-f472-41a6-a485-17616b93af21"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island."	"34031551-729f-43db-b5f5-2d49b0c15cf1"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"near mouth celery creek; san nicolaus island, celery creek"	"3bc9a11f-cd83-4061-b0e5-2c4b230876d3"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"ne slope sand dune canyon; san nicolas island"	"40e32b5b-28e5-4185-86b5-4334797fce3d"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island. beach dunes at the mouth of tule creek."	"46bf9699-0842-442d-9ece-ce8cd112002c"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island, beach dunes at mouth of tule creek"	"4d554a8c-8c45-4041-ad6c-74a248be0f11"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island: flats above vizcaino pt"	"4dfeea56-c6c4-403d-9928-d667e5f63200"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island: red eye beach"	"557b50b3-5a14-4830-8d4c-f1d9f65ef171"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"channel islands san nicolas island, ne coast just west of coast guard pier; ne of airfield"	"5bb58d2e-3369-4199-90ad-70c7084223c0"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island: ne side of island near tank farm and navy pier"	"5ca420cd-7ca5-4795-8da8-56e80226b54d"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island: near corral harbor"	"5cb0c098-f7ae-4597-8b89-c2507da3ef48"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"channel islands san nicolas island: north of north end of shannon rd."	"656d6925-7849-4943-9dba-3547fa7214c4"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island. lower end of tule creek and dunes toward coast; n. side of island, e.s.e of thousand springs."	"6ca60d4d-c147-4e0a-941d-8b86682bbcc7"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island. sandy bench, gardens."	"7024c2c1-2ccc-49bd-8eb3-3774bab11696"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island, sandy slopes just above ocean, seal beach, northwest end of island."	"787284fc-37f0-4651-ba21-a09df004b0b3"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicholas island"	"7a8c54a8-ab61-4003-b2fe-09589438b9de"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island: mouth of tule crk"	"7aa72d23-2a5b-41ee-90f9-ecb3cf6dc4f3"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island."	"88064e9b-7feb-4317-9b35-dca084784fff"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicholas island, at mouth of tule creek"	"8c7dce55-d2fb-4302-a943-608455d8bbfd"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island: navy living quarters"	"91f269f1-e271-4c29-bc5f-dd4bacbaa457"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island, near the center of the island along shannon rd."	"947e31c6-7764-49bd-b7e4-3414014d0e84"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island: mesa, s of housing area"	"9a608690-afd8-4c85-84ab-b4c0f66feed5"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicholas island"	"9bc07a86-c144-45a7-85ed-858c5d136e60"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island. ne side of island near tank farm and navy pier"	"a4e5f57f-b750-498b-aa9d-5ac892e81aa8"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island: san nicolas island"	"a75109a8-f3c1-4240-adc4-14270d4b407b"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"valley overlooking tender beach; san nicolas island"	"a829497e-c72e-419d-be41-73f3fbce93e8"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicholas island, celery canyon on north side of island"	"adbd3ee1-7c93-46b4-9c93-2fba5519fff4"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island: near corral harbor"	"b601cd2c-5b2d-4255-a5e6-9dbace900bfd"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island: navy living quarters"	"b7107931-c9a7-4287-9b4e-d3fbd49ecf3c"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island: center of san nicolas island along shannon rd"	"b8338b4b-19c2-4b5e-b3d5-74a026003f89"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island: san nicolas island"	"c044d61b-ef7e-4c70-96ec-2ee8d2be5eab"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicholas island, seal beach, northwest end of island"	"c3088b85-747e-4f78-aed2-65ca12c26fca"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island, north of north end of shannon rd. approaching north end of island."	"c4ecf639-71b7-4787-9777-24f91519b825"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island: san nicolas island"	"c71b46b4-ff80-40cf-90e7-2c982dd81c40"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island: n of n end of shannon rd, approaching n end of island"	"c9bef24f-ee78-48b6-81a8-fd0dd55d1c3f"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicholas island, flats above vizcaino point"	"caf70795-e188-435e-aafe-823d669616b9"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island: above thousand springs"	"d6138dce-a094-41a5-b49d-58f5519d1648"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicholas island, mesa south of housing area."	"dbb035e6-c1a2-429c-92ca-b3b47c732063"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island: mouth of tule crk"	"dc26737f-f651-438e-95f1-ceec7ec4ae96"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"valley overlooking tender beach; san nicolas island"	"dd965277-ff5c-4fb6-b8dc-c34758ac07f1"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island: beach dunes at mouth of tule crk"	"decec7e6-f74b-436c-b54d-b99e3e431ba6"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island: san nicolas island"	"e849bfbd-899c-4365-b562-93fcf806c2f6"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island. coral harbor."	"f48515d1-de57-4d94-a85c-55491793caca"	52
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"san nicolas island. open weedy area near the motor pool."	"f726fbad-a9f0-4361-9c37-e44279d54df3"	52
"asteraceae"	"ambrosia"	"psilostachya"	"california"	"ventura"	"san nicolas island: mesa, w of airfield terminal along edge of runways; along dirt rd"	"3ffbb1a1-e318-4e7b-b0d5-e9754b901bd4"	3
"asteraceae"	"ambrosia"	"psilostachya"	"california"	"ventura"	"san nicolas island: w side of airfield runways, along dirt access rd, 0.1 mi w of passenger terminal bldg"	"5e37043e-a38e-4604-9b35-867aa319a0b9"	3
"asteraceae"	"ambrosia"	"psilostachya"	"california"	"ventura"	"san nicolas island: w of airfield terminal"	"6056d489-1713-4fc0-b34d-3938eb26a5d6"	3
"boraginaceae"	"amsinckia"	"menziesii"	"california"	"ventura"	"san nicolas island, mesa on west side of owens road opposite tower #220a, 0.6 miles south of intersection with monroe drive"	"c60928af-cdd9-49d6-8cb8-7fcbdd873acf"	2
"boraginaceae"	"amsinckia"	"menziesii"	"california"	"ventura"	"san nicolas island; north edge of mesa, southsoutheast of corral harbor."	"ee79a0ca-dce7-4c47-b040-a177308590e1"	2
"boraginaceae"	"amsinckia"	"spectabilis"	"california"	"ventura"	"behind first small beach w. of. tender beach (n. coastal flats, san nicolas isl.); san nicolas isl."	"00bcecfe-5956-47e3-8e0d-b41375aa3a62"	41
"boraginaceae"	"amsinckia"	"spectabilis"	"california"	"ventura"	"san nicholas island; ; st. nicholas island"	"013122c0-9293-4390-b590-f0e3232fb7ca"	41
"boraginaceae"	"amsinckia"	"spectabilis"	"california"	"ventura"	"san nicolas island. seal beach, n of caves, w end of island"	"01646548-efcb-4282-be9f-c020de5c3357"	41
"boraginaceae"	"amsinckia"	"spectabilis"	"california"	"ventura"	"san nicholas island"	"067f170a-bef8-4959-87f4-ea346fb7dabf"	41
"boraginaceae"	"amsinckia"	"spectabilis"	"california"	"ventura"	"on south side of road, 1/2 mile north of pump house in the thousand springs area, san nicolas island"	"0afbb903-b5de-4fe8-abd2-ce8680c938a2"	41
"boraginaceae"	"amsinckia"	"spectabilis"	"california"	"ventura"	"san nicolas island. e end of red eye beach, nw portion of island."	"12c64479-3ccd-4ab0-b4c1-eea40a555279"	41
"boraginaceae"	"amsinckia"	"spectabilis"	"california"	"ventura"	"san nicholas &iacute;sland, corral harbor"	"27f7c00a-e2d0-4493-984b-cb9dcd00c01f"	41
"boraginaceae"	"amsinckia"	"spectabilis"	"california"	"ventura"	"san nicolas island; northwest shore in gully at extreme east end of red eye beach."	"2e99244c-5a12-4ec4-8370-5a54ecee42d9"	41
"boraginaceae"	"amsinckia"	"spectabilis"	"california"	"ventura"	"san nicolas island. sw coast near seal beach on rock crusher."	"2ee11b28-2450-4cc0-9a3c-8e71d0a7c78c"	41
