"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"frenchman\'s cove, west anacapa island, anacapa island"	"d85bf20b-5595-468c-a201-1e3e096dd409"	13
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"anacapa island, north end of middle island"	"da4b652d-5c4e-4a3a-888e-992d3d343a84"	13
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"anacapa island"	"da8b27fd-6745-4f44-a33a-cddd3a700463"	13
"asteraceae"	"ambrosia"	"chamissonis"	"california"	"ventura"	"west anacapa island: just e of frenchman\'s cove [frenchys cove], s side of island"	"ed6a47a7-038a-479b-ba59-5fa944e6cfe0"	13
"boraginaceae"	"amsinckia"	"menziesii"	"california"	"ventura"	"channel islands upper west end of middle anacapa island"	"5b0b76d7-b9e3-464a-b900-fdafafa65548"	4
"boraginaceae"	"amsinckia"	"menziesii"	"california"	"ventura"	"flat area near top & center of middle isl. (anacapa isl.); channel isl.\'s, anacapa isl."	"c62aea5d-2963-45e7-b2c0-859655580924"	4
"boraginaceae"	"amsinckia"	"menziesii"	"california"	"ventura"	"ridge w. of the oak grove canyon west island (anacapa isl.); channel isl.\'s, anacapa isl."	"d8ce6bc9-2474-4e2a-9c7b-31dfede86d25"	4
"boraginaceae"	"amsinckia"	"menziesii"	"california"	"ventura"	"west island; anacapa island; ridge west of the oak grove canyon."	"f146927d-c513-4d36-b3a5-12e11c72bda8"	4
"boraginaceae"	"amsinckia"	"spectabilis"	"california"	"ventura"	"middle anacapa island: top of offshore bluffs, on terrace e of triangulation pt anacapa e of knife edge"	"0b6ecebf-d53d-49d5-94e8-66c88f74abb4"	6
"boraginaceae"	"amsinckia"	"spectabilis"	"california"	"ventura"	"anacapa island"	"3245e32f-c1b2-481e-9857-3d9137687d3e"	6
"boraginaceae"	"amsinckia"	"spectabilis"	"california"	"ventura"	"cliff break above fish camp s. side of middle island (anacapa isl.); channel isl.\'s, anacapa isl."	"8b0e5a16-1c81-4c62-8c17-d340ce6df259"	6
"boraginaceae"	"amsinckia"	"spectabilis"	"california"	"ventura"	"anacapa islands: mesa, anacapa island"	"9c060d23-1e62-412a-bbda-f40a7dea1737"	6
"boraginaceae"	"amsinckia"	"spectabilis"	"california"	"ventura"	"middle anacapa island: near top of onshore bluffs, e side of lavatera cove"	"d06117f2-93fa-4580-ae99-5d2966584295"	6
"boraginaceae"	"amsinckia"	"spectabilis"	"california"	"ventura"	"west anacapa island: west end"	"d1532b99-1c2c-43bf-8c9d-fe518989099c"	6
"primulaceae"	"anagallis"	"arvensis"	"california"	"ventura"	"middle anacapa island: ridge just w of sheep camp"	"78090eda-84a4-4a2f-a47d-7a98e4bc71df"	3
"primulaceae"	"anagallis"	"arvensis"	"california"	"ventura"	"middle anacapa island: near landing at sheep camp"	"95c25c62-3180-4d1e-9199-97d61f48fb48"	3
"primulaceae"	"anagallis"	"arvensis"	"california"	"ventura"	"middle anacapa island: sheep camp"	"ad2f8163-663d-4970-b9e1-40503c2b32c2"	3
"amaranthaceae"	"aphanisma"	"blitoides"	"california"	"ventura"	"middle anacapa island: s side of island at top of offshore bluffs, just w of west knife edge"	"012cf840-0c64-411b-9b11-504d1663bc6e"	3
"amaranthaceae"	"aphanisma"	"blitoides"	"california"	"ventura"	"middle anacapa island: s side of island, at top of offshore bluffs, just w of western \"knife edge\", near top of small hill"	"ca77e556-30bd-4e77-88c1-a23540db661b"	3
"amaranthaceae"	"aphanisma"	"blitoides"	"california"	"ventura"	"middle anacapa island: s side of island, at top of offshore bluffs, just w of western \'\'knife edge\'\', near top of small hill."	"fefe6cc2-fef5-4eff-bcc7-3ade9d1c8bf2"	3
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"anacapa island"	"05a8a009-823a-4acb-8bd2-72ff0787e2e0"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"west anacapa island: top of onshore bluffs just w of cherry cyn"	"075a435c-fbe4-46f0-bff1-7a6100152967"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"middle anacapa island: top of onshore bluffs, just e of first cove e of sheep camp (overlooking \"hook rock\")"	"0fc0bb24-57b8-446a-8a46-a3f5bce31fdf"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"ventura county: middle anacapa island: top of onshore slopes, jus west of sea arch peninsula (west of sheep camp)"	"108f7a84-dcdd-4f37-bf61-0caf069171c7"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"east anacapa island: near cliff top at s edge of a large grassy edge of meadow, near w end of the flat top of the island"	"1af86a6e-b903-426d-aba0-bd0397ab1e60"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"east anacapa island: west end"	"213a1084-5700-4167-a227-b85f8cfa728b"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"middle anacapa island: top of onshore slopes, just w of sea arch peninsula (w of sheep camp)"	"2b5222ff-734e-4fad-a5b9-34270f2f91b3"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"west anacapa island: coastal slopes above frenchys cove"	"2c3e6a04-3453-4477-88b5-2eda97647da3"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"east anacapa island: west end"	"3adffec0-4f03-463b-ac7c-80328d62d6af"	41
"asteraceae"	"artemisia"	"californica"	"california"	"santa barbara"	"anacapa island"	"3bfa84a6-509e-4acf-93f4-204990748229"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"west anacapa island: se end of lower terrace, near top of s-facing bluffs"	"3c5d9465-107c-4ccf-8cbc-42fb0c5a5ea8"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"middle anacapa island"	"48d3ef9b-aead-450d-b41c-dc313ba37503"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"anacapa islands. coastal slopes above frenchy&iacute;s cove."	"52c48674-1d16-4bfa-9959-95c64dc3ad40"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"east anacapa island: near the cliff top at the s edge of a large grass meadow, near the w end of the flat top of the island."	"5461def4-544b-4433-8ff8-ce495f2525d3"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"middle anacapa island: top of onshore slopes, just w of sea arch peninsula (w. of sheep camp)."	"5d666cd0-08fb-4ad9-af2b-d4e55f4f8654"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"frenchman\'s cove, west anacapa island"	"5e9d6455-7557-49df-ac25-0a8acf39b1c9"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"ventura county; west anacapa island. top of onshore bluffs just w of cherry canyon."	"6a575d75-51b7-4d51-b22d-b922b8c4c5dc"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"middle anacapa island: top of onshore bluffs, just e of first cove e of sheep camp (overlooking hook rock)"	"74956658-b074-4cc8-93a8-40da9a80b2c8"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"anacapa island"	"80330010-f6e9-41d8-8a01-730b45953aa7"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"middle anacapa island: top of onshore bluffs, just w of sea arch peninsula (w. of sheep camp)"	"835bd1f6-8613-4ded-ba36-1054381e7d5f"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"middle anacapa island: above and w of eucalyptus grove"	"8c1ce266-71c1-46f4-9f14-6eccd3eba6c9"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"middle anacapa island: middle landing, anacapa island"	"9b57d314-faed-47ca-ba38-f3ec30ed1590"	41
"asteraceae"	"artemisia"	"californica"	"california"	"santa barbara"	"middle island, anacapa group."	"a2705ad6-c4ff-41ea-a136-42942dd95500"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"ventura county; west anacapa islandse end of lower terrace, near top of s-facing bluffs."	"a573b8cf-360e-44a2-922f-d56d118de624"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"west anacapa island: large cyn on n side of highest peak"	"a7a6558f-3542-45ef-9507-6e1178a79b1e"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"west anacapa island: top of onshore bluffs just w of cherry canyon"	"adb635e8-f715-4668-b2ed-7dec14df94d9"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"middle anacapa island; tope of onshore bluffs, just east of first cove east of sheep camp."	"b3428bb5-0406-4629-a361-3d1a5cf48f3a"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"middle anacapa island: onshore e terrace"	"b38e6861-3657-4af5-bd17-81673708c043"	41
"asteraceae"	"artemisia"	"californica"	"california"	"santa barbara"	"ana capa island"	"c636ba85-a0b7-4548-9d2c-c51f633e722a"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"middle anacapa island; top of onshore slopes, just west of sea arch peninsula, west of sheep camp."	"cc35514b-9751-4c70-8dda-009d7f5a7311"	41
"asteraceae"	"artemisia"	"californica"	"california"	"santa barbara"	"anacapa island"	"d385b67d-1968-487d-add5-01b0b5ec857c"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"near the west end of the flat top of the island, east anacapa island"	"d73c85f0-bb6a-4a15-b9e4-f906ee2f0220"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"middle anacapa island: above and w of eucalyptus grove, mesa at top"	"dbd47827-ac64-4816-8d0a-14ec39445f59"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"[ana capa] anacapa i.d."	"dd7301cc-41df-42cf-a4ed-d592d94add8d"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"east anacapa island: sw end of islet"	"e50acf32-de1b-49f6-87ba-7abe139c1853"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"anacapa island, middle landing."	"e685683e-f0de-4532-9085-2342479f2d5e"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"west anacapa island: frenchman\'s cove [frenchys cove]"	"e87268af-707e-42d3-b2f9-2738657cb500"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"anacapa island"	"f0707c4f-0202-4179-9f2e-03b19fcaf665"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"east anacapa island: offshore side of terrace near w end of islet"	"f35eff6d-4998-42af-8521-d025526302d0"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"middle anacapa island: top of onshore bluffs, just e of first cove e of sheep camp (overlooking �\'&iacute;hook rock&iacute;&iacute;)."	"f88891c1-4494-4c90-99cd-dc8659335781"	41
"asteraceae"	"artemisia"	"californica"	"california"	"ventura"	"west anacapa island: e of frenchman\'s cove [frenchys cove]"	"f9754800-3839-4035-8012-eb00b69c8f43"	41
"fabaceae"	"astragalus"	"didymocarpus"	"california"	"ventura"	"top of ridge between frenchmans cove and the east end of west island (anacapa island); california channel islands, anacapa island"	"4b6c8f15-fbf7-45e1-a328-136bbd1c11a1"	8
"fabaceae"	"astragalus"	"didymocarpus"	"california"	"ventura"	"west anacapa island. top of rocky ridge between frenchmans cove and east end of island."	"62c8eb0c-dd14-428a-ab59-a943f6085040"	8
"fabaceae"	"astragalus"	"didymocarpus"	"california"	"ventura"	"west anacapa island: sw flanks of camel pk, just n of s-facing bluffs"	"66b3361d-3d42-484d-8525-865df9023524"	8
"fabaceae"	"astragalus"	"didymocarpus"	"california"	"ventura"	"west anacapa island: just e of frenchys cove"	"72e83cc4-decc-4f2a-9db6-9f682e509278"	8
"fabaceae"	"astragalus"	"didymocarpus"	"california"	"ventura"	"west anacapa island: top of ridge between frenchman\'s cove [frenchys cove] and e end of west island"	"7fdbf5a9-46c5-4438-9992-5cff3ee8a1dd"	8
"fabaceae"	"astragalus"	"didymocarpus"	"california"	"ventura"	"top of rocky ridge between frenchman\'s cove and e end of west island, anacapa island"	"ba0fc37d-663d-4463-af3e-b5c371f56ead"	8
"fabaceae"	"astragalus"	"didymocarpus"	"california"	"ventura"	"anacapa island; top of rocky ridge between frenchman\'s cove and east end of west island."	"e6d59923-e1a2-47c4-b8ea-629abdcb1cd2"	8
"fabaceae"	"astragalus"	"didymocarpus"	"california"	"ventura"	"west anacapa island"	"fa23b6b6-1382-451f-89f1-473b98d17107"	8
"amaranthaceae"	"atriplex"	"coulteri"	"california"	"ventura"	"middle anacapa island: middle anacapa island"	"22cb0270-7686-4f75-90c5-a69ac7da3468"	3
"amaranthaceae"	"atriplex"	"coulteri"	"california"	"ventura"	"middle anacapa island: top of offshore bluffs, just w of high point of terrace (s of lavatera cove)"	"2f30345f-af4c-414b-b762-7945fc139508"	3
"amaranthaceae"	"atriplex"	"coulteri"	"california"	"ventura"	"middle anacapa island: top of offshore bluffs just w of high point of terrace (s of lavatera cove)"	"901eafa0-6c91-4da3-8c5a-f74cff47f9c6"	3
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"east anacapa island. south of the ater storage house near center of the south side of the island."	"02c9f8da-b823-4ceb-aca6-ae5e7dcf9b5e"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"west anacapa island: rocky ridge at w end of west anacapa island"	"0c6dd734-edae-4dc6-bda3-996a43f445ab"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"middle anacapa island: s side of bluffs; middle of island"	"0fba06ad-6b08-42a0-8cfa-e99129bc5271"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"east anacapa island: east anacapa island"	"198fa6fe-2837-4c53-b270-fd2b541b0948"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"middle anacapa island: n side of terrace just w of sea arch peninsula, near top of onshore bluffs"	"2edf08d4-0377-4600-a1f4-7604096530ef"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"middle anacapa island: narrow ridge just w of knife edge by east fish camp"	"3168e7f9-8592-4440-9dec-0fb1f673bd2c"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"middle anacapa island: middle anacapa island"	"3316ae87-da90-47d2-b75b-0a69ef3bd60d"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"middle anacapa island: e end of island, just w of knife edge by e fish camp."	"34da9057-3c14-4655-9298-fda9b43fce79"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"middle anacapa island: middle anacapa island"	"3bcf705f-1b22-4398-ae7d-cacd73465dae"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"middle anacapa island: above and w of eucalyptus grove"	"3cbe7086-5d75-4401-a9a7-29fcf6e67d11"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"east anacapa island; edge of cliff south of the water storage house near the center of the south side of the island."	"4732b5fa-643f-449f-a7f0-57f755596fd1"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"anacapa islands. between frenchmans cove and triangulation point camel."	"548ac108-29c9-4985-ade3-3a6c3ddd722e"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"middle of anacapa island"	"55370077-3d31-4927-8792-00db17cddc6a"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"west anacapa island. old wire fence, rocky extreme west end of island."	"59496e9d-c5ae-4948-a273-fc8f112b3036"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"anacapa island, middle, south side of bluffs."	"5d1e1866-3183-4ddd-b241-620eaf443019"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"s of the water storage house near the center of the s side of east anacapa island east anacapa island; california channel islands, east anacapa island"	"6e79b429-bc4e-479d-932c-36ed5719d259"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"east end of middle anacapa island"	"6fc9ae77-cc40-4e21-bcf6-3b7910c89f22"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"east anacapa island: crest of s cliff edge; middle part of island"	"709e258c-304f-49da-b819-df8b8f2ca4f4"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"west anacapa island: extreme w end of island"	"8a8ed5e1-5d67-43ec-a31a-bf5707123091"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"anacapa island"	"953cd1ff-1a47-4d1e-b967-4a777614e151"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"anacapa island"	"95b22f27-f420-4d12-a369-7270c8709227"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"anacapa island. ridge crest 2/10 mile west of frenchmans cove, west island."	"96ba7f26-e708-4a0f-a772-b422836bfb38"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"south side of bluffs, middle of anacapa island"	"9e77ae8b-33aa-4f9e-b979-731629a7f3ed"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"middle anacapa island; east end of island on narrow ridge just west of knife edge by east fish camp."	"b80dfce7-7340-4ae2-b024-b4f0532646ad"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"west anacapa island: s side of island, near frenchman\'s cove [frenchys cove]"	"bd82deba-48db-404e-be01-d27e5fb86661"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"east anacapa island: s of water storage house near center of s side of island"	"bfe36353-123e-48b3-98e9-30e6be695508"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"west anacapa island: 0.2 mi w of frenchman\'s cove [frenchys cove]"	"c23ad19b-83b0-4c3b-aa41-34e96377a431"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"middle anacapa island: n side of terrace just w of sea arch peninsula, near top of onshore bluffs"	"ca2156f7-937c-4e7c-9db5-cb3a0d22b1fb"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"edge of cliff south of the water storage house near center of the south side of the island. east anacapa island"	"cca10a3c-c642-44ab-bd00-f44a184d2158"	32
"amaranthaceae"	"atriplex"	"lentiformis"	"california"	"ventura"	"west anacapa island: just e of steep cliff at w end of frenchys beach, frenchman\'s landing, [frenchys cove]"	"dd33a110-769b-415f-aa37-3221ebb7b080"	32
